date,symbol,open,high,low,close,volume
2025-11-04,JPM,306.71,312.22,305.1,309.25,7085164
2025-11-05,JPM,309.61,313.1,305.63,311.68,6832481
2025-11-06,JPM,310.99,314.84,310.26,313.42,7206111
2025-11-07,JPM,311.89,314.43,307.642,314.21,7302347
2025-11-10,JPM,315.0,319.555,314.21,316.89,5794505
2025-11-11,JPM,317.5,319.05,315.28,315.62,5030216
2025-11-12,JPM,316.26,322.25,316.21,320.41,10578266
2025-11-13,JPM,319.23,320.6325,309.1,309.48,8973258
2025-11-14,JPM,307.51,307.64,301.23,303.61,10326983
2025-11-17,JPM,304.0,305.59,297.6714,300.37,8344046
2025-11-18,JPM,299.5,302.945,297.02,299.41,8077315
2025-11-19,JPM,299.74,304.4499,299.265,303.27,5546555
2025-11-20,JPM,306.34,309.92,298.16,298.38,7501582
2025-11-21,JPM,301.29,301.68,292.8101,298.02,11766810
2025-11-24,JPM,298.24,299.82,294.51,298.0,10940186
2025-11-25,JPM,300.05,304.5,295.56,303.0,8877188
2025-11-26,JPM,305.0,308.525,303.2,307.64,7910851
2025-11-28,JPM,309.1,313.72,308.24,313.08,4322448
2025-12-01,JPM,312.95,314.04,308.54,308.92,7727324
2025-12-02,JPM,308.74,310.48,307.09,307.88,7249043
2025-12-03,JPM,307.2,312.36,306.8,312.13,8535260
2025-12-04,JPM,313.26,318.49,313.0,316.1,9627834
2025-12-05,JPM,315.64,318.48,314.68,315.04,6518908
2025-12-08,JPM,315.06,316.47,313.3501,315.21,6996450
2025-12-09,JPM,314.95,318.8,300.02,300.51,17731748
2025-12-10,JPM,300.5,311.19,298.46,310.11,18874092
2025-12-11,JPM,309.24,318.0,309.24,317.38,9721859
2025-12-12,JPM,319.68,320.27,316.6013,318.52,8982911
2025-07-24,JNJ,169.5,169.99,168.88,169.56,6636918
2025-07-25,JNJ,169.75,169.88,167.44,168.3,6255183
2025-07-28,JNJ,167.86,167.94,165.05,166.22,8014640
2025-07-29,JNJ,166.67,168.7817,166.37,168.11,7663408
2025-07-30,JNJ,167.695,168.61,166.78,167.26,6189161
2025-07-31,JNJ,165.93,167.07,164.23,164.74,11036179
2025-08-01,JNJ,165.475,167.62,164.79,167.33,8928229
2025-08-04,JNJ,167.03,171.19,166.64,171.04,12679095
2025-08-05,JNJ,170.54,171.555,169.65,170.74,7934442
2025-08-06,JNJ,169.91,172.18,169.68,170.59,8957240
2025-08-07,JNJ,171.17,171.62,169.92,171.53,9315942
2025-08-08,JNJ,171.02,173.955,170.39,173.33,7686765
2025-08-11,JNJ,173.4,174.6,173.05,173.82,7256778
2025-08-12,JNJ,173.995,174.755,171.81,172.78,7917437
2025-08-13,JNJ,173.0,174.54,172.695,174.42,5878666
2025-08-14,JNJ,174.31,175.7238,172.72,174.72,8241942
2025-08-15,JNJ,175.57,177.265,174.96,176.64,9477559
2025-08-18,JNJ,176.5,177.57,176.1,176.25,9284138
2025-08-19,JNJ,176.04,178.18,175.976,177.8,9274182
2025-08-20,JNJ,178.5,180.61,178.0,178.84,9030396
2025-08-21,JNJ,178.55,180.08,178.16,178.93,8859552
2025-08-22,JNJ,180.035,181.16,177.4702,179.29,9524308
2025-08-25,JNJ,179.52,180.26,178.29,178.41,6229149
2025-08-26,JNJ,176.745,177.16,175.77,176.49,9145045
2025-08-27,JNJ,176.97,177.69,176.16,176.79,5951099
2025-08-28,JNJ,176.37,176.49,174.63,175.45,6424695
2025-08-29,JNJ,175.965,177.405,175.45,177.17,6942311
2025-09-02,JNJ,177.47,179.2,176.89,178.06,9049003
2025-09-03,JNJ,177.67,178.29,176.53,178.0,6791491
2025-09-04,JNJ,178.0,178.9,177.55,178.76,7854833
2025-09-05,JNJ,178.0,179.505,176.56,178.43,9733803
2025-09-08,JNJ,177.36,179.445,176.7,178.13,8382514
2025-09-09,JNJ,178.0,178.09,176.45,176.96,6005703
2025-09-10,JNJ,176.3,176.605,174.33,175.79,6891590
2025-09-11,JNJ,175.75,178.845,175.625,178.5,5792527
2025-09-12,JNJ,177.705,178.8,176.72,178.06,7220473
2025-09-15,JNJ,177.76,178.99,176.93,177.4,4768547
2025-09-16,JNJ,177.57,177.615,175.65,176.46,7959652
2025-09-17,JNJ,176.71,178.51,176.585,177.2,6715188
2025-09-18,JNJ,176.6,177.02,173.87,174.16,8200854
2025-09-19,JNJ,174.69,177.16,173.33,176.19,25620954
2025-09-22,JNJ,176.09,176.64,174.12,174.21,7193868
2025-09-23,JNJ,174.89,176.97,174.83,176.58,8350743
2025-09-24,JNJ,176.14,176.95,175.74,176.69,6676770
2025-09-25,JNJ,177.2,178.4,175.91,177.73,8474975
2025-09-26,JNJ,178.6,179.91,177.32,179.71,8634403
2025-09-29,JNJ,179.825,181.865,179.8,181.62,8597083
2025-09-30,JNJ,181.7,185.99,181.07,185.42,11569019
2025-10-01,JNJ,186.0,186.56,183.91,186.05,13063788
2025-10-02,JNJ,184.19,186.59,184.09,185.98,7728069
2025-10-03,JNJ,187.06,189.7825,186.91,188.64,8675087
2025-10-06,JNJ,188.0,189.92,187.37,188.16,5806089
2025-10-07,JNJ,183.77,189.23,182.94,188.89,8776784
2025-10-08,JNJ,188.87,190.215,188.27,189.69,5751163
2025-10-09,JNJ,190.0,192.1,189.73,191.08,7484764
2025-10-10,JNJ,192.01,192.07,189.85,190.72,9598019
2025-10-13,JNJ,189.83,191.3,189.28,190.9,7979476
2025-10-14,JNJ,192.92,194.4,185.88,190.85,13613340
2025-10-15,JNJ,191.48,193.57,189.3,191.17,9472995
2025-10-16,JNJ,191.335,193.05,190.43,192.12,10611760
2025-10-17,JNJ,192.5,193.6,191.6774,193.22,7764449
2025-10-20,JNJ,193.5,194.48,192.3346,193.72,8034740
2025-10-21,JNJ,193.01,193.55,191.77,191.88,6716360
2025-10-22,JNJ,192.0,193.45,191.775,192.94,6343472
2025-10-23,JNJ,192.56,194.0,191.54,192.47,8882491
2025-10-24,JNJ,192.2,192.31,189.42,190.4,6903379
2025-10-27,JNJ,189.99,190.8,189.53,190.3,7125956
2025-10-28,JNJ,189.26,189.505,186.62,186.93,8329457
2025-10-29,JNJ,186.7,187.1,184.66,186.6,10551079
2025-10-30,JNJ,187.08,189.375,186.91,189.05,7072517
2025-10-31,JNJ,187.46,189.5,186.76,188.87,8791666
2025-11-03,JNJ,189.0,189.03,185.52,186.26,7542636
2025-11-04,JNJ,186.83,187.82,185.62,186.86,7209395
2025-11-05,JNJ,186.64,187.83,185.4,186.0,4975291
2025-11-06,JNJ,186.76,187.52,185.372,186.97,6767417
2025-11-07,JNJ,187.74,188.35,185.7,186.57,6959209
2025-11-10,JNJ,186.0,188.42,185.12,188.41,5324077
2025-11-11,JNJ,189.385,193.92,189.05,193.83,7465592
2025-11-12,JNJ,193.36,195.545,193.07,194.39,8803005
2025-11-13,JNJ,194.21,196.0,193.45,195.25,8631614
2025-11-14,JNJ,195.0,197.18,193.55,195.93,8824847
2025-11-17,JNJ,196.96,200.275,195.9,199.58,13256995
2025-11-18,JNJ,199.01,200.3,198.5344,200.0,12468619
2025-11-19,JNJ,200.0,203.48,199.38,202.51,14690837
2025-11-20,JNJ,202.0,204.51,201.57,203.07,10612550
2025-11-21,JNJ,203.96,206.9399,202.99,203.9,13189055
2025-11-24,JNJ,203.71,206.12,203.0,206.05,14803873
2025-11-25,JNJ,205.18,207.72,205.1788,206.67,10275724
2025-11-26,JNJ,206.485,207.81,205.9426,207.56,6728994
2025-11-28,JNJ,207.0,207.46,204.63,206.92,5638279
2025-12-01,JNJ,206.5,207.7,205.34,205.34,8473726
2025-12-02,JNJ,205.24,205.61,203.1,205.42,8393565
2025-12-03,JNJ,205.9,207.02,204.99,205.33,8363292
2025-12-04,JNJ,204.59,204.86,201.71,202.48,9049943
2025-12-05,JNJ,202.98,203.45,200.81,201.93,7785552
2025-12-08,JNJ,202.66,203.255,200.99,201.62,7595096
2025-12-09,JNJ,202.92,205.54,199.905,199.96,7246109
2025-12-10,JNJ,200.59,206.8,200.1799,206.54,11599785
2025-12-11,JNJ,207.9,211.235,207.83,210.01,9008960
2025-12-12,JNJ,210.28,212.27,208.9632,211.58,6922683
2025-07-24,V,354.82,357.18,353.86,353.97,5887647
2025-07-25,V,354.0,357.65,353.01,357.04,3915781
2025-07-28,V,356.38,358.32,354.73,355.47,3920959
2025-07-29,V,356.29,358.32,350.8095,351.29,7402324
2025-07-30,V,351.7,356.62,347.23,350.91,12129680
2025-07-31,V,348.93,352.82,345.0901,345.47,8641733
2025-08-01,V,344.1,346.17,338.1,339.35,8658670
2025-08-04,V,341.695,344.38,340.0,342.15,7335286
2025-08-05,V,342.15,342.46,335.55,337.43,7295564
2025-08-06,V,338.295,341.4286,335.43,339.74,5944108
2025-08-07,V,341.43,342.15,328.7,332.09,8797064
2025-08-08,V,333.68,337.3774,332.73,336.78,6073868
2025-08-11,V,336.73,337.86,334.51,335.9,5715795
2025-08-12,V,335.2,338.65,334.81,336.74,5684596
2025-08-13,V,336.98,343.48,336.78,342.55,5693362
2025-08-14,V,342.94,346.08,341.67,345.49,6224008
2025-08-15,V,346.245,348.36,342.86,344.47,4946616
2025-08-18,V,343.84,345.7275,340.95,342.74,3999572
2025-08-19,V,342.56,346.34,341.89,342.45,4457201
2025-08-20,V,343.4,347.44,342.8518,343.93,5834366
2025-08-21,V,342.89,344.52,339.72,343.69,6073857
2025-08-22,V,345.22,351.2,345.22,350.04,4973223
2025-08-25,V,349.61,350.72,347.5024,348.82,8020043
2025-08-26,V,348.69,353.4,347.445,351.18,5876224
2025-08-27,V,350.71,353.425,349.84,350.35,5531127
2025-08-28,V,350.6,351.04,348.6,349.86,4987541
2025-08-29,V,350.46,352.63,349.0,351.78,3671901
2025-09-02,V,349.31,350.1675,346.08,350.07,4940539
2025-09-03,V,349.34,350.89,347.26,350.87,4031894
2025-09-04,V,350.73,352.63,349.15,350.99,4323973
2025-09-05,V,351.375,352.6213,340.2,343.22,5448341
2025-09-08,V,342.34,344.382,341.0,342.3,4711571
2025-09-09,V,341.69,346.32,341.29,343.99,4646187
2025-09-10,V,342.61,342.61,336.44,338.12,6557868
2025-09-11,V,338.73,343.53,337.87,343.49,5157593
2025-09-12,V,341.22,343.19,339.17,339.43,3518310
2025-09-15,V,340.61,342.71,338.39,339.05,4367547
2025-09-16,V,336.24,340.54,333.47,340.03,5527730
2025-09-17,V,339.94,346.2,339.52,346.2,5763537
2025-09-18,V,344.73,345.27,338.18,338.18,7526597
2025-09-19,V,340.45,342.69,338.25,341.61,13674340
2025-09-22,V,339.01,344.86,338.66,344.36,5621798
2025-09-23,V,344.59,345.255,337.63,338.7,10142656
2025-09-24,V,339.13,339.9,337.92,338.68,5207430
2025-09-25,V,338.35,340.2,334.51,334.93,5398713
2025-09-26,V,337.23,339.5,336.23,337.37,9619547
2025-09-29,V,337.38,340.64,335.55,340.16,7218209
2025-09-30,V,339.82,345.61,338.51,341.38,8164773
2025-10-01,V,340.31,349.36,340.31,347.83,8380965
2025-10-02,V,346.215,347.18,343.5565,345.95,5198236
2025-10-03,V,346.11,353.1599,346.0,349.84,5199681
2025-10-06,V,350.01,351.12,344.35,349.28,4735635
2025-10-07,V,350.06,354.44,350.06,352.42,5044597
2025-10-08,V,353.78,355.0,351.1,351.36,3927524
2025-10-09,V,351.47,352.87,345.582,347.04,4434799
2025-10-10,V,347.63,350.4,343.25,343.65,6296169
2025-10-13,V,343.72,347.66,340.73,343.3,4030682
2025-10-14,V,341.0,350.01,340.22,348.38,5731348
2025-10-15,V,348.38,350.075,344.0,345.69,3778198
2025-10-16,V,345.0,345.69,334.17,335.4,6241506
2025-10-17,V,337.77,343.45,337.0,341.89,6267130
2025-10-20,V,341.9,344.96,338.94,344.41,4665032
2025-10-21,V,343.12,349.65,343.0,347.21,4121756
2025-10-22,V,347.82,348.17,344.5,345.36,5074406
2025-10-23,V,346.2,347.147,344.46,345.96,7217225
2025-10-24,V,348.2,349.08,345.32,347.38,3576694
2025-10-27,V,349.0,349.52,345.01,347.82,5400264
2025-10-28,V,348.58,349.89,346.5,346.9,7445361
2025-10-29,V,346.0,350.98,339.0,341.28,8361652
2025-10-30,V,342.22,349.715,341.79,345.03,6411843
2025-10-31,V,342.08,343.0,338.17,340.74,7301556
2025-11-03,V,341.0,341.21,334.82,336.9,5537953
2025-11-04,V,336.48,340.32,334.25,340.3,5920151
2025-11-05,V,340.13,342.11,336.36,340.04,4965592
2025-11-06,V,338.59,338.65,333.71,336.96,8507904
2025-11-07,V,336.725,338.285,334.85,336.02,5318383
2025-11-10,V,336.65,338.68,334.32,334.85,5295841
2025-11-11,V,335.5,339.09,333.2,338.92,4453262
2025-11-12,V,338.25,344.2599,337.4,338.88,6389575
2025-11-13,V,339.035,341.46,335.6,336.08,4961710
2025-11-14,V,335.89,336.08,329.028,330.02,6422317
2025-11-17,V,331.16,333.36,324.93,325.75,6494770
2025-11-18,V,324.5,325.0,318.0,321.18,9170422
2025-11-19,V,321.52,324.565,319.87,324.12,7066730
2025-11-20,V,324.12,328.4,323.14,323.77,6510309
2025-11-21,V,325.38,331.0751,324.29,327.98,8929964
2025-11-24,V,329.24,330.73,326.0,329.3,9337124
2025-11-25,V,328.9,336.06,328.9,334.53,5854254
2025-11-26,V,334.53,335.71,333.055,333.79,4309894
2025-11-28,V,333.43,335.015,332.0,334.44,4586242
2025-12-01,V,332.94,333.3,330.14,330.39,7082250
2025-12-02,V,331.45,332.7999,327.21,329.62,8201871
2025-12-03,V,329.61,332.35,329.35,329.61,6296657
2025-12-04,V,331.28,332.38,324.28,327.1,6277498
2025-12-05,V,326.83,334.11,326.3972,331.24,5266948
2025-12-08,V,329.88,331.34,324.71,326.84,5998580
2025-12-09,V,326.61,328.2254,325.07,326.5,4309978
2025-12-10,V,326.64,328.76,325.3,325.73,5467541
2025-12-11,V,332.6,347.32,330.06,345.63,12953584
2025-12-12,V,348.0,349.84,345.97,347.83,6942265
2025-07-24,PG,158.87,159.02,158.05,158.81,7027392
2025-07-25,PG,157.34,158.44,157.02,158.3,5800248
2025-07-28,PG,157.625,158.09,156.23,157.11,7885026
2025-07-29,PG,158.65,158.65,154.84,156.61,11466058
2025-07-30,PG,157.0,157.0,152.05,152.88,8162888
2025-07-31,PG,151.8,152.0,149.91,150.47,11845443
2025-08-01,PG,151.775,153.49,150.52,150.65,8594220
2025-08-04,PG,150.25,151.46,150.02,150.76,7679361
2025-08-05,PG,150.71,152.08,150.32,150.51,6670065
2025-08-06,PG,150.86,153.48,150.21,152.86,7376213
2025-08-07,PG,153.12,154.01,152.7,153.49,6719044
2025-08-08,PG,152.77,153.79,152.57,153.51,5811281
2025-08-11,PG,153.54,155.39,153.31,154.98,7331707
2025-08-12,PG,155.06,155.545,154.31,155.09,6938336
2025-08-13,PG,155.205,157.011,154.95,155.41,5812356
2025-08-14,PG,154.64,154.7,153.27,153.74,6343715
2025-08-15,PG,154.47,155.6,154.21,154.36,7121700
2025-08-18,PG,154.42,156.915,154.17,155.72,8274726
2025-08-19,PG,155.725,158.7,155.67,158.4,7868129
2025-08-20,PG,158.58,161.03,158.41,159.51,7840355
2025-08-21,PG,157.93,159.06,157.175,158.73,6417695
2025-08-22,PG,159.38,160.68,158.31,158.67,5797325
2025-08-25,PG,158.39,158.7,155.89,156.15,4692505
2025-08-26,PG,155.92,156.695,155.34,155.97,6337977
2025-08-27,PG,156.15,157.125,155.79,156.96,4551219
2025-08-28,PG,157.0,157.01,155.03,155.65,5857727
2025-08-29,PG,156.09,157.555,155.6501,157.04,5318179
2025-09-02,PG,157.36,158.86,156.98,157.99,6432837
2025-09-03,PG,157.65,158.635,156.495,158.17,6508452
2025-09-04,PG,158.52,159.75,157.81,159.19,6935245
2025-09-05,PG,158.55,160.56,158.41,160.02,6436150
2025-09-08,PG,159.61,160.27,158.25,159.01,7178356
2025-09-09,PG,158.61,159.865,158.195,159.46,4984936
2025-09-10,PG,158.595,158.94,155.89,157.35,6205463
2025-09-11,PG,157.72,159.35,157.39,158.63,5819875
2025-09-12,PG,157.93,159.13,157.78,157.9,5957021
2025-09-15,PG,157.88,158.52,156.2,156.83,5994966
2025-09-16,PG,157.135,158.39,156.89,158.05,6559608
2025-09-17,PG,158.425,161.67,158.425,160.33,6764169
2025-09-18,PG,158.15,159.0242,157.16,157.32,7651487
2025-09-19,PG,157.61,157.62,155.97,156.04,17224774
2025-09-22,PG,156.08,156.08,153.05,153.07,8712910
2025-09-23,PG,153.195,153.295,150.97,152.5,8853418
2025-09-24,PG,152.05,153.63,151.79,152.42,6483264
2025-09-25,PG,153.23,153.88,151.78,152.15,7511415
2025-09-26,PG,152.23,152.68,151.53,152.5,5721092
2025-09-29,PG,152.42,153.716,151.7852,153.53,8139711
2025-09-30,PG,153.46,154.38,152.84,153.65,7762609
2025-10-01,PG,153.695,153.89,151.41,153.18,7566014
2025-10-02,PG,152.72,152.8,151.625,152.05,6892089
2025-10-03,PG,152.0,153.43,152.0,152.27,5212584
2025-10-06,PG,151.5,152.32,150.4,150.41,6736960
2025-10-07,PG,150.76,153.17,150.05,152.54,6844361
2025-10-08,PG,152.79,152.79,150.63,150.69,5254728
2025-10-09,PG,150.74,150.87,149.58,150.58,6134461
2025-10-10,PG,150.935,151.515,149.45,149.69,7374046
2025-10-13,PG,149.0,149.4299,146.965,147.49,7511103
2025-10-14,PG,147.57,149.25,147.0802,149.16,8585346
2025-10-15,PG,148.525,149.4113,147.27,147.42,10003073
2025-10-16,PG,148.01,150.4,147.92,149.6,8809673
2025-10-17,PG,150.57,152.03,150.43,151.4,8612894
2025-10-20,PG,151.59,152.39,151.2982,151.96,5601287
2025-10-21,PG,151.96,152.28,150.87,151.62,6013379
2025-10-22,PG,151.3,153.455,150.785,152.2,6394378
2025-10-23,PG,152.35,153.3,150.58,152.21,8205353
2025-10-24,PG,156.4,157.4,151.53,152.49,11968491
2025-10-27,PG,151.61,151.76,150.13,151.74,7775323
2025-10-28,PG,151.12,153.165,150.62,151.37,5819257
2025-10-29,PG,150.66,150.97,148.47,148.77,7405466
2025-10-30,PG,149.47,150.8,149.34,149.58,6760702
2025-10-31,PG,148.71,151.1,148.53,150.37,7930334
2025-11-03,PG,150.095,150.22,147.77,148.02,8946383
2025-11-04,PG,148.595,149.5,146.25,147.17,9295449
2025-11-05,PG,146.87,147.42,145.65,145.79,10996812
2025-11-06,PG,145.88,146.68,144.46,146.13,10024549
2025-11-07,PG,146.95,147.94,146.0,146.98,8500097
2025-11-10,PG,146.38,146.62,144.09,145.5,10208085
2025-11-11,PG,145.955,148.65,145.67,148.54,7332540
2025-11-12,PG,148.53,149.15,147.51,148.01,7851052
2025-11-13,PG,148.18,149.0,147.64,147.96,7566789
2025-11-14,PG,149.1,149.38,147.61,147.67,9151066
2025-11-17,PG,147.75,147.98,145.01,145.82,9902310
2025-11-18,PG,146.325,147.39,145.51,146.99,10735177
2025-11-19,PG,146.96,147.54,145.86,146.99,6367038
2025-11-20,PG,146.64,148.655,146.13,148.19,9021325
2025-11-21,PG,148.38,151.5,148.3032,150.92,12017986
2025-11-24,PG,150.1,150.41,146.54,146.98,13846906
2025-11-25,PG,147.32,148.65,147.22,148.49,10477661
2025-11-26,PG,147.92,148.97,147.605,148.25,9238450
2025-11-28,PG,147.8,148.71,147.18,148.16,4707161
2025-12-01,PG,148.1,148.89,147.35,147.44,8240689
2025-12-02,PG,145.29,146.19,142.51,145.86,16376769
2025-12-03,PG,145.915,148.29,145.86,146.71,9125320
2025-12-04,PG,146.67,147.42,144.5,145.36,10479267
2025-12-05,PG,145.16,145.63,143.25,143.45,12791745
2025-12-08,PG,142.905,142.905,138.14,138.34,17291012
2025-12-09,PG,139.19,140.88,139.0,139.63,10354012
2025-12-10,PG,139.65,141.28,139.54,139.82,13650378
2025-12-11,PG,141.0,141.84,140.355,140.76,11797981
2025-12-12,PG,141.0,143.11,140.835,142.84,10268768
2025-07-24,UNH,283.1,289.21,278.22,278.58,22585190
2025-07-25,UNH,281.0,286.14,279.94,281.06,16486616
2025-07-28,UNH,283.5,285.0,279.69,282.12,15779352
2025-07-29,UNH,265.7,272.91,260.55,261.07,41706034
2025-07-30,UNH,264.8,266.63,258.1213,266.04,22371770
2025-07-31,UNH,261.4,261.4,247.75,249.56,29606864
2025-08-01,UNH,250.61,251.49,234.6,237.77,39989180
2025-08-04,UNH,238.24,242.25,236.9526,240.98,17427931
2025-08-05,UNH,241.16,252.0699,240.05,251.0,23795862
2025-08-06,UNH,250.64,253.1599,245.31,245.78,12946447
2025-08-07,UNH,246.42,248.7457,239.5,244.67,11369901
2025-08-08,UNH,244.79,251.08,244.37,250.89,10185749
2025-08-11,UNH,253.87,258.4,252.14,252.37,11779538
2025-08-12,UNH,254.02,262.88,253.6661,261.57,12207661
2025-08-13,UNH,264.39,272.1875,262.89,271.81,19480262
2025-08-14,UNH,272.095,273.85,267.0,271.49,25011098
2025-08-15,UNH,301.71,310.3,294.71,304.01,68198475
2025-08-18,UNH,313.175,316.3999,307.42,308.49,39600508
2025-08-19,UNH,308.9,310.5,299.21,304.24,22348565
2025-08-20,UNH,306.395,307.2,295.7,299.84,16678985
2025-08-21,UNH,302.29,306.5664,297.8,303.35,13358957
2025-08-22,UNH,306.1,310.68,304.58,307.42,14930045
2025-08-25,UNH,308.49,308.87,302.73,304.86,8917077
2025-08-26,UNH,304.31,308.96,294.2001,300.43,16303186
2025-08-27,UNH,300.54,305.97,300.5,303.88,9982781
2025-08-28,UNH,304.25,304.47,299.4,302.29,11234953
2025-08-29,UNH,302.3,310.0,300.91,309.87,12065367
2025-09-02,UNH,308.305,312.89,307.3,308.8,10957136
2025-09-03,UNH,308.11,309.59,303.7,307.88,8844460
2025-09-04,UNH,306.1,311.914,304.1,310.38,7725742
2025-09-05,UNH,310.44,317.94,308.2,315.39,14126705
2025-09-08,UNH,319.71,321.65,313.8001,320.25,18438640
2025-09-09,UNH,332.5,351.7099,327.16,347.92,46408865
2025-09-10,UNH,345.56,348.57,341.4,346.78,17804298
2025-09-11,UNH,349.0,360.98,345.84,353.61,18943509
2025-09-12,UNH,355.9,362.31,352.46,352.51,14016240
2025-09-15,UNH,351.255,351.71,342.53,347.89,11035852
2025-09-16,UNH,347.5,349.0358,338.32,339.78,12695815
2025-09-17,UNH,337.69,343.0,337.69,341.61,8467682
2025-09-18,UNH,343.53,344.93,334.12,334.82,11255561
2025-09-19,UNH,336.5,340.959,333.84,336.69,13656837
2025-09-22,UNH,334.46,342.48,332.6,341.3,8903744
2025-09-23,UNH,341.0,352.7,339.9611,347.69,12504059
2025-09-24,UNH,350.2,354.5,347.84,351.81,9016256
2025-09-25,UNH,348.9,350.19,343.6,345.56,8104859
2025-09-26,UNH,347.93,349.97,341.3,344.08,6774710
2025-09-29,UNH,343.98,345.5499,341.45,345.18,6878937
2025-09-30,UNH,343.75,349.32,342.33,345.3,7429653
2025-10-01,UNH,343.9,348.7,341.63,348.3,8825487
2025-10-02,UNH,347.29,355.08,344.65,353.72,8564187
2025-10-03,UNH,357.25,368.0,356.61,360.2,13494786
2025-10-06,UNH,361.025,362.52,357.11,358.77,7181663
2025-10-07,UNH,359.41,364.72,358.06,363.66,7236242
2025-10-08,UNH,366.93,374.63,365.8,369.92,9438333
2025-10-09,UNH,372.52,376.22,366.08,367.69,8759801
2025-10-10,UNH,369.4,369.4,352.51,354.5,13141909
2025-10-13,UNH,354.74,359.16,353.32,358.66,5659400
2025-10-14,UNH,354.95,362.33,353.4001,359.93,5974813
2025-10-15,UNH,359.39,364.22,355.85,361.15,6579630
2025-10-16,UNH,361.84,362.0,354.4,356.67,5872116
2025-10-17,UNH,351.0,358.39,350.83,356.6,8608378
2025-10-20,UNH,358.54,365.57,357.5101,364.48,5996541
2025-10-21,UNH,365.14,371.05,361.5,365.37,6885288
2025-10-22,UNH,363.96,364.0,358.0,361.49,7833031
2025-10-23,UNH,355.58,362.28,353.6415,360.45,5756666
2025-10-24,UNH,361.37,365.42,360.025,362.5,5462101
2025-10-27,UNH,363.5,366.22,361.4,365.98,7766441
2025-10-28,UNH,380.68,381.0,358.633,367.84,18858685
2025-10-29,UNH,364.28,366.15,353.88,355.26,11874949
2025-10-30,UNH,347.515,354.54,343.6,344.75,11441932
2025-10-31,UNH,344.39,346.28,337.12,341.56,8390831
2025-11-03,UNH,339.13,340.7,326.6,333.79,11181376
2025-11-04,UNH,327.63,336.5,327.2,330.83,9646591
2025-11-05,UNH,326.3,330.2055,324.22,327.74,9082200
2025-11-06,UNH,328.92,332.365,321.45,321.56,7922131
2025-11-07,UNH,319.655,324.55,314.16,324.21,9402873
2025-11-10,UNH,319.99,324.25,317.17,321.58,9283842
2025-11-11,UNH,323.3,327.8599,319.88,327.45,7157796
2025-11-12,UNH,328.45,343.17,327.0846,339.06,10403259
2025-11-13,UNH,338.35,339.03,331.29,332.52,7788683
2025-11-14,UNH,326.95,328.2121,320.49,321.86,8676498
2025-11-17,UNH,320.6,327.88,319.43,320.52,6485370
2025-11-18,UNH,317.01,317.5,308.77,313.58,9182145
2025-11-19,UNH,313.93,315.0,304.53,309.09,8181075
2025-11-20,UNH,310.81,314.745,310.0,311.54,7337568
2025-11-21,UNH,311.91,323.835,311.44,319.97,8406306
2025-11-24,UNH,324.525,325.846,317.62,319.05,10773806
2025-11-25,UNH,321.12,328.0,320.904,326.28,6149110
2025-11-26,UNH,326.59,335.19,325.89,329.71,5504205
2025-11-28,UNH,331.67,332.06,328.89,329.77,2464462
2025-12-01,UNH,327.16,330.06,323.03,323.21,6154560
2025-12-02,UNH,323.37,328.7,322.8,324.54,7978098
2025-12-03,UNH,326.0,341.405,325.01,339.71,9769961
2025-12-04,UNH,339.4,341.26,328.72,333.49,8061622
2025-12-05,UNH,335.0,335.71,328.51,330.91,5905996
2025-12-08,UNH,328.7,329.1,322.83,323.62,4729792
2025-12-09,UNH,323.16,326.36,322.48,323.6,4318015
2025-12-10,UNH,322.75,328.73,319.6,328.37,5910546
2025-12-11,UNH,330.37,339.25,328.76,336.73,7513165
2025-12-12,UNH,337.5,344.98,337.37,341.84,7978995
2025-07-24,HD,375.48,377.88,372.26,373.09,3087956
2025-07-25,HD,374.66,375.991,373.05,375.34,2221069
2025-07-28,HD,373.74,381.08,372.98,377.23,4062765
2025-07-29,HD,377.0,379.73,374.77,377.34,2931556
2025-07-30,HD,377.68,378.525,369.63,372.08,3110713
2025-07-31,HD,369.17,372.81,366.84,367.51,3091551
2025-08-01,HD,367.82,374.8,365.75,373.66,3008213
2025-08-04,HD,374.84,381.895,373.69,380.82,2844503
2025-08-05,HD,381.86,386.935,380.96,385.41,2931372
2025-08-06,HD,386.08,388.93,384.52,386.8,2812786
2025-08-07,HD,388.62,391.45,383.355,386.17,2433149
2025-08-08,HD,387.08,389.29,386.2,387.85,2327103
2025-08-11,HD,389.98,391.5225,383.2975,387.53,2605831
2025-08-12,HD,391.42,396.38,389.0,396.0,2911782
2025-08-13,HD,399.485,407.82,398.75,407.18,5187545
2025-08-14,HD,401.2,403.605,399.36,400.32,3600209
2025-08-15,HD,402.21,402.7865,395.425,399.38,3841399
2025-08-18,HD,396.57,398.14,392.51,394.7,4407109
2025-08-19,HD,401.015,414.3599,401.015,407.2,7629320
2025-08-20,HD,409.68,411.1699,401.67,401.74,4195307
2025-08-21,HD,399.91,404.43,396.17,397.7,2942885
2025-08-22,HD,400.87,414.5,398.31,412.79,5284691
2025-08-25,HD,410.36,411.065,407.5504,408.9,3579487
2025-08-26,HD,408.0,409.04,404.7069,407.54,3180878
2025-08-27,HD,408.79,411.69,407.2,408.24,2487808
2025-08-28,HD,407.0,408.95,404.81,407.45,4051838
2025-08-29,HD,407.73,408.9,405.4,406.77,2210589
2025-09-02,HD,403.68,408.59,402.75,406.31,3328995
